Provincia;Municipio;Localidad;Codigo_postal;Direccion;Margen;Longitud;Latitud;Precio_gasolina_95;Precio_gasoleo_A;Precio_gasoleo_B;Precio_bioetanol;Precio_nuevo_gasoleo_A;Precio_biodiesel;Porc_ester_metilico;Porc_bioalcohol;Precio_gasolina_98;Precio_gas_natural_comprimido;Precio_gas_natural_licuado;Precio_gases_licuados_del_petroleo;Rotulo;Tipo_venta;Rem.;Horario
BALEARS (ILLES);SANT LLUÍS;SANT LLUIS;07710;AVENIDA DE SA PAU, 6;N;4,259056;39,852722;1,169;1,079;;;1,179;;;;;;;; BP SAN LUIS;P;dm;L-D: 24H
BALEARS (ILLES);SANT LLUÍS;SANT LLUIS;07710;AVENIDA TALAIOT, 1;D;4,259028;39,858500;1,119;1,029;;;;;;;;;;;EROSKI;P;dm;L-D: 24H
BALEARS (ILLES);SANTA EUGÈNIA;SANTA EUGENIA;07142;CARRETERA VELLA DE SINEU PMV3011 KM. 15,5;I;2,834306;39,612667;1,164;1,079;0,689;;1,142;;;;1,309;;;;CEPSA;P;OM;L-V: 06:30-17:00, S: 06:30-14:30
BALEARS (ILLES);SANTA EULALIA DEL RÍO;SANTA EULALIA;07840;CARRETERA PM-810 KM. 3,3;D;1,495111;38,984889;1,189;1,119;;;1,189;;;;;;;;CEPSA;P;OM;L-D: 08:00-20:00
BALEARS (ILLES);SANTA EULALIA DEL RÍO;SANTA EULALIA;07840;CARRETERA PM-810 KM. 0,3;D;1,538861;38,987917;1,189;1,109;;;;;;;1,329;;;0,659;REPSOL;P;OM;L-D: 07:00-23:00
BALEARS (ILLES);SANTA EULALIA DEL RÍO;SANTA EULALIA;07840;CARRETERA PM-810 KM. 4,150;N;1,529167;38,982667;;1,089;0,790;;;;;;;;;;COOPERATIVA SANTA EULALIA;P;dm;L-V: 08:00-18:00, S: 08:00-13:00
BALEARS (ILLES);SANTA EULALIA DEL RÍO;SANTA GERTRUDIS;07814;CARRETERA IBIZA - SAN MIGUEL KM. 4,9;D;1,434167;38,991556;1,189;1,109;0,910;;;;;;1,329;;;;BP;P;dm;L: 07:00-21:00
BALEARS (ILLES);SANTA MARGALIDA;CA'N PICAFORT;07458;C-712 km 22,3;I;3,150750;39,763139;1,158;1,078;;;1,168;;;;1,285;;;;REPSOL;P;dm;L-S: 06:30-21:00
BALEARS (ILLES);SANTA MARGALIDA;CA'N PICAFORT;07458; CARRETERA ARTA-PTO.ALCUDIA,99, ;N;3,152361;39,762000;1,158;1,079;;;1,169;;;;1,287;;;; BP CA SESTRELLA;P;dm;L-S: 06:30-21:00
BALEARS (ILLES);SANTA MARGALIDA;CA'N PICAFORT;07450;CR STA. MARGARITA-PETRA KM  10,7;N;3,100750;39,701556;1,158;1,079;;;1,179;;;;;;;;BP MUNAR CAPO;P;dm;L-S: 07:00-21:00
BALEARS (ILLES);SANTA MARÍA DEL CAMÍ;SANTA MARIA DEL CAMI;07320;CR C-713, 13,1;I;2,757056;39,648250;1,169;1,079;;;;;;;1,309;;;;REPSOL;P;dm;L-D: 06:00-22:00
BALEARS (ILLES);SANTA MARÍA DEL CAMÍ;SANTA MARIA DEL CAMI;07320;PLAZA HOSTALS, 4;D;2,773861;39,651694;1,159;1,059;;;;;;;;;;;CEPSA;P;dm;L-S: 06:30-19:00
BALEARS (ILLES);SANTANYÍ;SANTANYI;07650;CARRETERA C-717 KM. 38;I;3,024111;39,426417;1,159;1,079;0,762;;1,159;;;;1,299;;;;REPSOL;P;OM;L-V: 06:00-20:00, S-D: 08:00-16:00
BALEARS (ILLES);SANTANYÍ;SANTANYI;07650;CARRER CONVENT, 29;I;3,166778;39,383944;1,189;1,085;0,699;;1,159;;;;1,309;;;;CEPSA;P;dm;L-S: 07:00-20:00
BALEARS (ILLES);SANTANYÍ;SANTANYI;07650;CARRETERA C-717 KM. 53,7;D;3,147500;39,370778;1,179;1,089;;;1,159;;;;1,309;;;;REPSOL;P;dm;L-V: 08:00-18:00, S: 08:00-14:00
BALEARS (ILLES);SANTANYÍ;CALA D'OR;07660;AVENIDA BIENVENIDOS, 36;D;3,226833;39,379917;1,174;1,079;;;1,142;;;;1,319;;;;CEPSA;P;OM;L-D: 24H
BALEARS (ILLES);SANTANYÍ;CALA D'OR;07660;AVINGUDA BENVINGUTS, 64;D;3,227056;39,378722;1,169;1,075;;;;;;;;;;;PETRONOR;P;dm;L-S: 08:00-18:00
BALEARS (ILLES);SENCELLES;SENCELLES;07140;CARRETERA SANTA MARIA-SENCELLES KM. 9,9;D;2,878639;39,645694;1,179;1,079;0,839;;1,159;;;;;;;;REPSOL;P;dm;L-D: 06:30-21:30
BALEARS (ILLES);SINEU;SINEU;07510;CARRETERA PM-324 KM. 11,5;D;3,006083;39,646083;1,159;1,079;0,778;;1,159;;;;;;;;REPSOL;P;OM;L-V: 06:00-20:00, S-D: 08:00-16:00
BALEARS (ILLES);SINEU;SINEU;07510;CARRETERA 3301 KM. 1,5;D;3,028250;39,641944;1,159;1,069;0,749;;1,149;;;;1,305;;;;SHELL;P;dm;L-D: 24H
BALEARS (ILLES);SÓLLER;SOLLER;07100;CTRA. MA-11, 30;D;2,708389;39,765778;1,159;1,069;;;;;;;1,299;;;;REPSOL;P;dm;L-S: 06:00-22:00, D: 07:00-21:00
BALEARS (ILLES);SON SERVERA;SON SERVERA;07550;CARRETERA MA-4040 KM. 2,5;I;3,373417;39,643333;;;;;;;;;;;;0,659;REPSOL;P;OM;L-V: 08:00-17:00
BALEARS (ILLES);VALLDEMOSSA;VALLDEMOSSA;07170;CARRETERA DE DEIA,S/N KM. 71,110;D;2,609750;39,712778;1,159;1,079;;;1,159;;;;1,299;;;;SHELL;P;OM;L-D: 06:00-22:00
BALEARS (ILLES);VALLDEMOSSA;VALLDEMOSSA;07170;CARRETERA PM-111 KM. 8,6;D;2,648028;39,643333;1,159;1,079;0,818;;1,159;;;;1,279;;;;REPSOL;P;OM;L-D: 06:00-22:00
BALEARS (ILLES);VILAFRANCA DE BONANY;VILAFRANCA DE BONANY;07250;CARRETERA C-715 KM. 42,5;D;3,134056;39,575611;1,164;1,069;0,779;;1,139;;;;;;;;CEPSA;P;OM;L-S: 08:00-16:00
BARCELONA;ABRERA;ENTITAT EST D'ABRERA;08630;CALLE HOSTAL DEL PI S/N, S/N;N;1,902972;41,507833;1,165;1,039;;;1,089;;;;1,265;;;;SARAS ENERGIA ;P;OM;L-S: 07:00-23:00, D: 08:00-23:00
BARCELONA;ABRERA;ABRERA;08630;CALLE SALVADOR SEGUI,1, ;N;1,897556;41,515306;1,099;0,979;;;1,099;;;;1,309;;;;GALP;P;dm;L-D: 24H
BARCELONA;ABRERA;ABRERA;08630;CALLE TREBALL, 1;N;1,897944;41,514583;;0,979;0,699;;;;;;;;;;HAM;P;dm;L-D: 24H
BARCELONA;ABRERA;ABRERA;08630;PASAJE TREBALL DEL, 1;D;1,897944;41,514583;;;;;;;;;;0,820;0,799;;HAM;P;dm;L-D: 24H
BARCELONA;ALELLA;ALELLA;08328;CARRER RIERA, 48;D;2,298194;41,488167;1,099;0,989;;;1,019;;;;;;;;AUTONET&OIL;P;dm;L-D: 24H
BARCELONA;ALELLA;ALELLA;08328;CARRETERA ALELLA KM. 1;N;2,304528;41,481083;1,159;1,049;;;1,139;;;;1,301;;;;BP ALELLA;P;OM;L-D: 24H
BARCELONA;AMETLLA DEL VALLÈS (L');AMETLLA DEL VALLES (L');08480;CALLE SECTOR MAS DORCA, 2;N;2,268028;41,643500;1,029;0,899;;;0,959;;;;;;;;PETROLIS INDEPENDENTS - PETRO7;P;dm;L-D: 24H
BARCELONA;AMETLLA DEL VALLÈS (L');SERRAT DE L'OCATA;08480;CR C-17, 26,65;D;2,269667;41,664778;1,139;1,025;;;1,095;;;;1,279;;;0,699;PETROCAT;P;OM;L-D: 06:00-22:00
BARCELONA;ARENYS DE MAR;ARENYS DE MAR;08350;CR RA-2 KM  655,9;N;2,542056;41,575167;1,189;1,039;;;1,139;;;;1,312;;;;PETRO FUEL BAGES SL;P;dm;L-D: 24H
BARCELONA;ARENYS DE MUNT;ARENYS DE MUNT;08358;CR B-511, 2,2;D;2,542500;41,597778;1,149;1,019;;;1,099;;;;1,289;;;;REPSOL;P;dm;L-S: 07:00-21:00, D: 08:00-14:30
BARCELONA;ARGENTONA;ARGENTONA;08310;CARRETERA B-502 KM. 4,34;D;2,409750;41,538944;1,149;1,039;;;1,119;;;;1,289;;;;PETROCAT;P;OM;L-V: 06:00-22:00, S-D: 08:00-17:00
BARCELONA;ARTÉS;ARTES;08271;C/ ROCAFORT, 103 (B-4512 km 0,6);I;1,946806;41,795000;0,999;0,899;0,659;;0,949;;;;1,099;;;;MEROIL;P;dm;L-D: 06:00-22:00
BARCELONA;AVINYÓ;AVINYO;08279;CALLE ANTONI PONT  (B-431, PK 53), S/N;D;1,972389;41,867472;1,135;1,029;0,684;;1,089;;;;;;;;E.S.  AVINYÓ   -CEPSA-;P;OM;L-S: 07:00-21:00, D: 08:00-21:00
BARCELONA;BADALONA;BADALONA;08912;CL INDUSTRIA, 629;D;2,232111;41,431083;1,149;1,019;;;1,099;;;;1,289;;;0,629;REPSOL;P;OM;L-D: 05:30-22:30
BARCELONA;BADALONA;BADALONA;08912;CALLE INDUSTRIA, 371;N;2,238417;41,436889;0,989;0,898;;;0,928;;;;1,195;;;;EVOLUTION;P;dm;L-D: 06:00-22:00
BARCELONA;BADALONA;BADALONA;08912;AVDA. ALFONS XIII, 24 (N-II km 636,5);I;2,237944;41,444722;1,157;1,037;0,827;;;;;;1,317;;;;FITOGAS;P;dm;L-J: 06:00-22:00, V-S: 06:00-23:00, D: 07:00-22:00
BARCELONA;BADALONA;BADALONA;08911;CALLE SAN BRUNO, 17;D;2,250750;41,453222;1,185;1,065;;;1,145;;;;1,325;;;;REPSOL;P;OM;L-D: 06:00-22:00
BARCELONA;BADALONA;BADALONA;08911;CARRETERA DE MATARO KM. 1;D;2,261306;41,456944;1,029;0,959;;;;;;;;;;;LOWCOSTFUEL;P;dm;L-D: 24H
BARCELONA;BADALONA;BADALONA;08911;CARRETERA DE MATARO KM. 30;N;2,264556;41,458417;1,159;1,049;;;1,139;;;;1,301;;;;BP;P;dm;L-D: 24H
BARCELONA;BADALONA;BADALONA;08917;AVENIDA COMUNIDAD EUROPEA, S/N;N;2,227333;41,456778;1,029;0,919;;;0,949;;;;1,249;;;;CARREFOUR;P;dm;L-D: 24H
BARCELONA;BADALONA;BADALONA;08915;AVENIDA PRESIDENT COMPANYS, 280;D;2,249361;41,459833;1,185;1,065;;;1,145;;;;1,325;;;0,629;REPSOL;P;OM;L-D: 24H
BARCELONA;BADALONA;BADALONA;08918;CALLE ESTIU, 18,20;N;2,227389;41,430306;0,894;0,845;;;;;;;;;;;BONAREA;P;dm;L-D: 24H
BARCELONA;BADALONA;BADALONA;08918;AVINGUDA MARQUES DE MONTROIG, 125;N;2,233111;41,439556;0,969;0,899;;;;0,799;;;1,099;;;;TAMOIL;P;OM;L-D: 24H
BARCELONA;BADALONA;BADALONA;08916;C/ RIERA MONTEALEGRE, 12 km CENTRO COMERCIAL M;N;2,254028;41,471528;1,109;0,999;;;1,089;;;;1,259;;;;SHELL;P;OM;L-S: 07:00-19:00
BARCELONA;BADALONA;BADALONA;08914;PLAZA CARITG, 1;N;2,227889;41,444056;1,159;1,049;;;1,139;;;;1,301;;;;BP BADANOR;P;OM;L-D: 24H
BARCELONA;BADALONA;BADALONA;08914;AVENIDA DINAMARCA ESQ. COMUNIDAD EUROPEA, S/N;N;2,244194;41,466556;1,159;1,049;;;1,139;;;;1,310;;;;BP MONTIGALA;P;OM;L-D: 24H
BARCELONA;BADALONA;BADALONA;08914;CL AVENIDA ALFONSO XIII, 628;D;2,216861;41,433361;1,155;1,035;;;1,115;;;;1,295;;;;REPSOL;P;OM;L-D: 24H
BARCELONA;BADALONA;BADALONA;08914;RAMBLA SANT JOAN, 117;D;2,228722;41,453222;1,159;1,019;;;1,099;;;;1,299;;;;REPSOL;P;OM;L-D: 06:00-22:00
BARCELONA;BADIA DEL VALLÈS;BADIA DEL VALLES;08214;AVENIDA TIBIDABO, S/N;N;2,112250;41,516361;1,139;1,039;;;1,119;;;;1,279;;;;REPSOL;P;OM;L-D: 06:00-22:00
BARCELONA;BALENYÀ;BALENYA;08550;POL. IND. LA BOBILA PARC 1;D;2,235944;41,821250;1,059;0,929;;;;;;;1,369;;;;ESTACIO DE SERVEIS BALENYA;P;dm;L-D: 7:00-21:00
BARCELONA;BALSARENY;BALSARENY;08660;AVENIDA INDUSTRIA, ;D;1,874306;41,858028;0,990;0,889;;;;;;;;;;;PETROBAGES S.L.;P;dm;L-D: 24H
BARCELONA;BARBERÀ DEL VALLÈS;BARBERA DEL VALLES;08210;CL RONDA SANTA MARIA ,202-210 (ESQ.;D;2,129750;41,521139;1,185;1,079;;;1,139;;;;1,325;;;0,679;REPSOL;P;OM;L-D: 06:00-22:00
BARCELONA;BARBERÀ DEL VALLÈS;BARBERA DEL VALLES;08210;CARRETERA N-150 KM. 8,6;I;2,123889;41,521083;1,185;1,079;;;1,139;;;;1,325;;;;REPSOL;P;OM;L-D: 07:00-00:00
BARCELONA;BARBERÀ DEL VALLÈS;BARBERA DEL VALLES;08210;RONDA INDUSTRIA, 38;D;2,130972;41,515806;1,099;0,969;;;;;;;;;;;BALLENOIL;P;dm;L-D: 24H
BARCELONA;BARBERÀ DEL VALLÈS;BARBERA DEL VALLES;08210;CR DE RIPOLLET A SANTIGA KM  2,4;N;2,148250;41,518694;1,159;1,029;0,739;;1,159;;;;1,329;;;; BP SANTIGA;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08003;CALLE DOCTOR AIGUADER, 74;D;2,191472;41,383833;1,149;1,035;;;1,105;;;;1,289;;;;REPSOL;P;OM;L-S: 07:00-22:00
BARCELONA;BARCELONA;BARCELONA;08003;CALLE DOCTOR AIGUADER, 50;D;2,189806;41,383556;;;;;;;;;;0,933;;;NATURGY;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08005;AVENIDA BOGATELL, 49;D;2,192944;41,392583;1,149;1,035;;;1,105;;;;1,289;;;;REPSOL;P;OM;L-V: 07:00-21:00, S: 08:00-14:00
BARCELONA;BARCELONA;BARCELONA;08005;AVENIDA DEL LITORAL, 49;D;2,204278;41,393111;1,185;1,079;;;1,139;;;;1,325;;;0,629;REPSOL;P;OM;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08005;PASEO CALVELL, 2;N;2,208250;41,399028;1,059;0,979;;;1,059;;;;1,399;;;;SHELL VILLA OLIMPICA;P;dm;L-S: 09:00-13:00 y 17:00-21:00
BARCELONA;BARCELONA;BARCELONA;08005;CALLE ROC BORONAT, 10;D;2,201667;41,397556;0,929;0,829;;;;;;;;;;;GALP;P;OM;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08005;CALLE TAULAT 15 ESQUINA CIUDAD DE GRANADA, ;N;2,201083;41,396250;1,095;0,989;;;;;;;1,235;;;;Q8;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08005;CALLE PUJADES, 154;D;2,198611;41,399889;1,185;1,079;;;;;;;1,325;;;;CAMPSA;P;dm;L-D: 06:00-20:00
BARCELONA;BARCELONA;BARCELONA;08018;Almogavares, 66;N;2,186482;41,394195;1,069;0,959;;;1,049;;;;1,209;;;;GALP;P;OM;L-D: 06:00-22:00
BARCELONA;BARCELONA;BARCELONA;08018;CALLE BAC DE RODA, 66;N;2,206167;41,406083;0,989;0,909;;;0,999;;;;1,189;;;;GALP;P;OM;L-D: 06:00-22:00
BARCELONA;BARCELONA;BARCELONA;08018;CALLE BAC DE RODA, 130;D;2,201694;41,409500;0,958;0,878;;;;;;;;;;;B-OIL;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08018;AVENIDA DIAGONAL, 189;N;2,193083;41,404639;1,059;0,979;;;1,059;;;;1,399;;;;SHELL GLORIAS;P;dm;L-S: 07:00-22:00
BARCELONA;BARCELONA;BARCELONA;08018;CALLE PERE IV, 79;N;2,193083;41,397389;0,989;0,898;;;0,928;;;;1,195;;;;EVOLUTION;P;dm;L-V: 05:30-22:00, S: 08:00-22:00, D: 08:00-20:00
BARCELONA;BARCELONA;BARCELONA;08018;CL ALMOGAVARES  159 - 161;N;2,192778;41,399333;1,159;1,049;;;1,139;;;;1,319;;;;BP ALMOGAVARES;P;dm;L-J: 06:00-22:00, V: 06:00-23:00, S-D: 10:00-14:30 y 15:30-21:00
BARCELONA;BARCELONA;BARCELONA;08018;CALLE PERU, 171;N;2,199000;41,410889;1,176;1,035;;;1,065;;;;1,318;;;;M AUTOMOCION;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08006;CALLE BALMES, 288;N;2,146806;41,401861;1,189;1,079;;;1,159;;;;1,329;;;;REPSOL;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08038;PASSEIG ZONA FRANCA, 81;N;2,141861;41,355222;1,069;0,949;;;;;;;;;;;GALP;P;OM;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08038;PASSEIG ZONA FRANCA, 82;D;2,142556;41,355667;1,149;1,039;;;1,119;;;;;;;;REPSOL;P;OM;L-D: 06:00-22:00
BARCELONA;BARCELONA;BARCELONA;08038;CL PASEO ZONA FRANCA, 35;D;2,143667;41,352917;1,149;1,039;;;1,119;;;;1,289;;;;REPSOL;P;OM;L-D: 06:00-22:00
BARCELONA;BARCELONA;BARCELONA;08001;CALLE BADAJOZ, 108;D;2,193778;41,400083;0,929;0,829;;;;;;;;;;;PETROPRIX;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08039;CALLE PORT DE HAIFA, S/N;N;2,155917;41,328472;1,049;0,979;0,694;;;;;;1,162;;;;PETROMIRALLES;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08015;AVINGUDA DEL PARALELO, 132;N;2,160556;41,375278;1,074;0,974;;;1,044;;;;1,204;;;;GALP;P;OM;L-D: 06:00-22:00
BARCELONA;BARCELONA;BARCELONA;08011;CALLE CASANOVA, 89;I;2,157306;41,386250;1,169;1,059;;;1,129;;;;1,309;;;;CEPSA;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08011;CASANOVA 23;N;2,161861;41,383083;1,149;1,029;;;;;;;;;;;GRATSA;P;dm;L-D: 06:00-22:00
BARCELONA;BARCELONA;BARCELONA;08004;CALLE CALLE Y PUERTO AUTONOMO, S/N;N;2,142667;41,327806;1,069;0,979;;;;;;;;;;;GALP;P;OM;L-V: 06:00-22:00, S-D: 24H
BARCELONA;BARCELONA;BARCELONA;08004;CARRER NUMERO TRES, 50;D;2,127861;41,337250;1,075;0,963;0,690;;1,219;;;;1,279;;;;CONFORT AUTO;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08004;Pº de la Zona Franca, 221-239;N;2,136454;41,362972;1,119;0,999;;;1,069;;;;1,259;;;;GALP;P;OM;L-D: 06:00-22:00
BARCELONA;BARCELONA;BARCELONA;08004;AVENIDA PARALELO, 179;I;2,154472;41,374750;1,169;1,049;;;1,109;;;;1,294;;;;CEPSA;P;OM;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08004;AVINGUDA PARAL.LEL, 25;N;2,173833;41,374639;1,249;1,119;;;1,309;;;;1,489;;;;ESTACION SERVICIO UBACH SA;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08004;CALLE CALLE Y PUERTO, S/N;D;2,142278;41,327972;;;;;;;;;;0,820;0,799;;HAM;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08004;CALLE B, ZONA FRANCA, 13;I;2,134861;41,331861;;;;;;;;;;0,933;0,819;;NATURGY;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08036;CALLE COMTE D'URGELL, 219;N;2,147778;41,390083;1,169;1,059;;;1,129;;;;1,309;;;;CEPSA;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08021;RONDA GENERAL MITRE, 128;D;2,137944;41,402583;1,179;1,059;;;1,119;;;;;;;;CEPSA;P;OM;L-D: 06:00-22:00
BARCELONA;BARCELONA;BARCELONA;08037;PASEO SAN JUAN - AVDA. DIAGONAL, S/N;D;2,169694;41,399333;1,175;1,055;;;1,125;;;;1,315;;;;REPSOL;P;OM;L-D: 06:00-22:00
BARCELONA;BARCELONA;BARCELONA;08013;CALLE VALENCIA, 503;I;2,179722;41,405139;1,185;1,019;;;1,099;;;;1,325;;;;REPSOL;P;OM;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08013;CALLE DIPUTACION, 371;D;2,175167;41,396722;1,189;1,079;;;1,159;;;;1,329;;;;REPSOL;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08026;C/ Rambla Volart, 2 - Passeig Maragall;N;2,180232;41,415833;1,154;1,024;;;1,094;;;;1,319;;;;GALP;P;OM;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08040;CALLE LLETRA B DE LA ZONA FRANCA, 13;N;2,135417;41,331472;1,059;0,959;0,683;;0,979;;;;1,099;;;0,689;PETRONIEVES ;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08040;CARRER 29 DE LA ZONA FRANCA, 62;D;2,130472;41,336194;0,959;0,819;;;;;;;;;;;PENINSULA QUALITY PRODUCT;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08040;CALLE MAJOR, 26;N;2,117806;41,334694;1,039;0,959;0,619;;;;;;;;;0,599;TORTUGA;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08040;PASSATGE MOÇANVIC, S/N;D;2,137083;41,332917;1,080;0,950;;;;;;;1,290;;;;PETROZAL;P;dm;L-V: 06:00-22:00
BARCELONA;BARCELONA;BARCELONA;08040;CALLE 6   SECTOR  C    ZONA FRANCA, S/N;D;2,113944;41,328028;1,179;1,079;0,814;;1,129;;;;1,319;;;0,689;REPSOL;P;OM;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08014;MOIANES, 34;N;2,142500;41,371944;1,149;1,029;;;1,129;;;;1,309;;;;E.S.MOYANES;P;dm;L-D: 06:00-22:00
BARCELONA;BARCELONA;BARCELONA;08014;CALLE DIPUTACION, 9;D;2,148806;41,376750;1,159;1,029;;;1,089;;;;1,284;;;;CEPSA;P;OM;L-D: 07:00-22:00
BARCELONA;BARCELONA;BARCELONA;08028;CALLE JOAN GÜELL, 207;D;2,129583;41,385972;1,169;1,079;;;1,169;;;;1,311;;;;BP DANI;P;OM;L: 06:00-23:00
BARCELONA;BARCELONA;BARCELONA;08028;AVENIDA DOCTOR MARAÑON, S/N;D;2,114389;41,381778;0,989;0,949;;;;;;;;;;;RACC;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08028;CALLE GALILEU, 210;D;2,133417;41,381833;1,169;1,069;;;1,159;;;;1,311;;;;MEROIL;P;OM;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08028;AVENIDA DIAGONAL, 687;I;2,106750;41,382667;1,179;1,079;;;1,139;;;;1,319;;;;REPSOL;P;OM;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08017;AVENIDA SARRIA, 126;D;2,132500;41,392444;1,169;1,075;;;1,155;;;;1,309;;;0,699;REPSOL;P;OM;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08017;CALLE IRADIER, S/N;N;2,122361;41,407167;1,179;1,069;;;1,139;;;;1,334;;;;SHELL;P;OM;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08034;CALLE EDUARDO CONDE, 11;D;2,121611;41,392278;1,099;0,999;;;;;;;;;;;GARDENOIL;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08034;AVENIDA DE ESPLUGUES, 103;N;2,111611;41,392889;1,159;1,045;;;1,199;;;;1,299;;;;CEPSA;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08035;CALLE COLLSEROLA, 2;D;2,136472;41,416250;1,179;1,079;;;1,139;;;;1,319;;;0,699;REPSOL;P;OM;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08035;CARRETERA L'ARRABASSADA KM. 5;D;2,128889;41,430306;1,119;0,999;;;1,089;;;;1,249;;;0,629;OIL PRIX;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08023;Avda. Hospital Militar, 231-237;N;2,140611;41,419333;1,109;0,989;;;;;;;;;;;GALP;P;OM;L-V: 06:00-22:00, S-D: 06:00-14:00
BARCELONA;BARCELONA;BARCELONA;08023;PASEO Pº VALLE DE HEBRÓN, 72;N;2,140083;41,419611;1,164;1,054;;;1,124;;;;1,304;;;;GALP;P;OM;L-D: 06:00-22:00
BARCELONA;BARCELONA;BARCELONA;08024;CALLE LEGALITAT, 59;D;2,161778;41,408722;1,179;1,045;;;1,105;;;;1,319;;;;REPSOL;P;OM;L-D: 09:00-22:00
BARCELONA;BARCELONA;BARCELONA;08024;AVENIDA VIRGEN DE MONTSERRAT, 87;D;2,167000;41,415583;1,179;1,045;;;1,105;;;;1,319;;;;REPSOL;P;OM;L-D: 06:00-22:00
BARCELONA;BARCELONA;BARCELONA;08027;AVENIDA MERIDIANA, 267;D;2,186861;41,420833;1,185;1,019;;;1,099;;;;1,325;;;;REPSOL;P;OM;L-V: 08:00-15:00, S: 09:00-14:00
BARCELONA;BARCELONA;BARCELONA;08027;AVENIDA CLOT, 181;I;2,190528;41,414611;1,169;1,049;;;1,109;;;;1,294;;;;CEPSA;P;OM;L-D: 06:00-22:00
BARCELONA;BARCELONA;BARCELONA;08032;CALLE TAJO, 28;N;2,161389;41,429722;1,154;1,024;;;;;;;1,319;;;;GALP;P;OM;L-D: 06:00-22:00
BARCELONA;BARCELONA;BARCELONA;08032;PLAZA EIVISSA, 12;N;2,160583;41,430861;1,128;1,018;;;;;;;;;;;GARATGE HORTA;P;dm;L-D: 6:00-22:30
BARCELONA;BARCELONA;BARCELONA;08033;AVENIDA MERIDIANA, 666;N;2,188278;41,448000;1,015;0,919;;;1,071;;;;1,274;;;0,659;MEROIL;P;OM;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08033;CARRETERA C-17 KM. 0,500;D;2,186944;41,458500;1,119;0,989;;;1,049;;;;1,244;;;;CEPSA;P;OM;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08041;PASEO MARAGALL, 33;N;2,179861;41,414750;1,149;1,029;;;;;;;1,309;;;;GRATSA;P;dm;L-D: 06:00-22:00
BARCELONA;BARCELONA;BARCELONA;08031;PASEO VALLDAURA, 106;D;2,161444;41,439306;1,185;1,075;;;1,125;;;;1,325;;;;REPSOL;P;OM;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08042;CL VIA FAVENCIA  75 - 121;N;2,171000;41,443639;1,179;1,049;;;1,139;;;;1,321;;;;BP VIA FAVENCIA;P;OM;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08042;VÍA JULIA, 207;D;2,179111;41,445472;1,119;1,019;;;;;;;1,259;;;;ESTACION DE SERVICIO FAVENCIA JULIA;P;dm;L-D: 06:00-22:30
BARCELONA;BARCELONA;BARCELONA;08016;PASEO DOCTOR PI Y MOLIST, 110;D;2,172444;41,434667;1,199;1,099;;;1,159;;;;1,329;;;;REPSOL;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08020;CALLE SANTANDER, 50;D;2,202694;41,427806;1,059;;;;0,958;;;;;;;;LOW COST LA SAGRERA;P;dm;L-D: 24H
BARCELONA;BARCELONA;BARCELONA;08030;CALLE SANTANDER, 102;D;2,206861;41,432972;1,155;1,031;;;1,101;;;;1,279;;;0,699;REPSOL;P;dm;L-D: 24H
